transaction_id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,hour,amount,channel,card_present,merchant_category,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_price,is_foreign_transaction,is_fraud
50065,0.5332,-0.2004,-1.5299,-0.5403,1.7972,-0.2933,1.3919,0.502,1.2867,1.6059,11,148.17,phone_order,0,utilities,0.98,11.6,0.784,0,0
25162,-1.5554,0.1435,-1.0484,-1.1793,-0.9336,-1.2087,1.0515,0.3385,0.7595,-0.0326,5,12.18,online,0,utilities,0.02,1.34,0.713,0,0
32920,0.446,1.1645,-1.456,-0.5473,1.0448,0.1047,-0.9484,-0.833,1.648,0.3716,19,18.48,online,0,dining,1.79,5.39,1.178,0,0
59195,0.3301,-0.7852,0.1728,-0.5597,-2.8045,0.7385,1.8628,1.2874,2.4305,0.9142,8,20.93,online,0,electronics,7.75,0.52,2.185,0,0
55728,-0.538,-0.813,0.0471,1.4488,0.2428,0.3144,1.3308,1.5232,-0.239,-1.1961,7,28.19,card_present,1,grocery,0.89,1.14,0.803,0,0
54984,1.2503,-0.493,0.9637,-0.3262,1.0689,-0.082,0.5305,0.7218,-0.4366,-0.5145,22,21.7,card_present,1,utilities,15.54,1.09,0.75,0,0
1365,-1.6109,-0.5141,0.8219,2.3848,-0.8287,-0.6269,-2.05,1.0946,0.1873,1.2527,9,239.02,online,0,cash_advance,3.79,0.54,1.465,0,0
18123,0.2531,0.8942,-0.0146,1.027,-1.1924,-0.2887,-0.1838,-0.8647,-0.216,-0.2461,3,41.69,phone_order,0,dining,10.31,2.79,0.805,1,0
19386,-0.4792,1.9151,-1.6822,-0.4741,-0.0078,1.2875,0.7567,-0.4927,1.4288,-4.8271,3,27.35,online,0,fuel,9.21,5.53,1.087,0,0
25694,0.1009,0.276,0.0672,0.6238,-0.9597,-0.2592,0.1016,0.7007,0.0441,1.1917,4,1.0,online,0,utilities,9.6,4.18,0.916,0,0
51568,-0.4502,-0.6879,-1.4087,-0.693,-1.1958,-1.6161,1.7335,-0.8077,0.9292,-0.8134,5,82.28,card_present,1,online_retail,0.76,7.98,1.473,0,0
23346,1.5397,-0.0796,0.7625,-0.3603,-0.4645,-0.1195,-0.3603,-0.2572,1.2668,-0.481,17,50.36,card_present,1,travel,20.76,7.19,0.87,0,0
29969,0.3645,0.431,-0.2918,0.1964,0.5155,1.1548,-0.2186,1.3027,1.2641,-1.1184,17,9.19,card_present,1,utilities,3.62,10.23,0.599,0,0
15697,0.435,0.8505,0.0941,-0.2965,1.8348,1.4669,0.6518,-0.0307,0.285,0.7991,2,26.58,online,0,electronics,1.43,4.74,1.701,0,0
19268,1.2491,-0.6997,-0.1212,2.0644,-0.4357,0.5726,-0.1621,0.0326,-1.7099,-0.5577,7,23.98,online,0,jewelry,0.35,,0.924,0,0
3721,0.2244,0.1692,-0.5615,0.7947,-0.5924,0.3279,-0.4296,-1.2281,-0.5977,0.1778,17,61.68,card_present,1,jewelry,4.53,2.72,0.568,0,0
39896,-1.524,-0.6239,-2.2861,0.7321,-0.3266,0.4223,2.0143,-0.6876,0.4834,-1.5031,12,18.54,card_present,1,online_retail,4.59,0.72,1.771,0,0
9534,1.4993,-0.9611,0.6565,1.4895,-1.19,0.7735,2.4654,-0.2189,1.7,0.2329,3,169.93,card_present,1,entertainment,0.99,9.3,0.782,0,0
26620,-1.7532,-1.0286,0.3708,0.6684,2.5432,-0.8077,1.612,-0.895,0.728,0.2552,12,12.83,card_present,1,cash_advance,0.25,6.73,1.081,0,0
17273,-1.3192,0.0866,-0.0281,-0.3047,1.1056,-0.0104,-0.0558,-0.0299,0.4753,-0.6362,1,14.94,phone_order,0,fuel,2.25,1.41,2.594,0,0
38240,0.9332,-0.356,0.6604,-1.8033,0.4849,-0.7271,0.3267,-0.2677,0.2995,-0.4518,8,4.19,card_present,1,travel,5.21,1.69,0.889,0,0
19586,-0.2681,-1.1065,-1.0094,-3.0196,-0.6996,-2.3715,1.2299,0.3465,0.8941,-1.6618,16,189.43,card_present,1,fuel,14.22,2.92,2.442,0,0
4921,1.3453,1.5356,-0.2907,0.2457,1.081,-0.3165,-1.7965,0.6048,-0.6885,-0.8075,16,22.6,card_present,1,cash_advance,4.07,1.71,1.05,0,0
4824,-0.5606,-0.9293,0.729,1.9532,1.3501,0.1946,-0.7826,2.6699,0.6222,-0.8139,20,12.38,online,0,travel,9.2,1.76,1.317,0,0
31377,0.3199,0.4435,-0.1126,-0.6533,0.6398,-0.5114,-0.3744,0.0377,1.2563,0.2146,2,2.78,card_present,1,cash_advance,4.13,0.53,0.975,0,0
15480,-0.7003,-0.7795,0.6316,-0.1932,-1.8833,-0.3459,-0.3976,1.0445,0.1386,-0.4478,1,6.88,phone_order,0,online_retail,0.42,0.58,0.881,0,0
45422,-0.3098,-0.7994,1.022,-0.6524,1.645,0.4961,-0.3317,0.594,-0.247,-0.4666,8,11.24,card_present,1,grocery,46.63,16.69,1.052,0,0
32168,0.2143,-1.272,-0.7108,-1.3677,1.4313,-0.4729,-0.2179,-2.0697,0.8504,-0.0891,16,33.01,online,0,entertainment,8.71,0.51,1.595,0,0
16728,0.4899,0.1538,0.3981,0.6277,-0.3093,-0.8551,0.3507,0.4354,0.0453,0.5,11,9.37,card_present,1,grocery,26.26,6.56,1.141,0,0
4137,0.7967,0.1807,0.8681,0.5324,0.1696,0.7511,0.3893,-1.1252,-0.0386,0.6265,23,18.69,card_present,1,grocery,0.57,0.48,1.32,1,0
19573,-1.163,0.5999,1.2048,-0.3886,-0.1205,1.3452,0.1043,0.2258,2.7049,-0.0009,6,3.57,online,0,utilities,4.0,9.14,0.437,0,0
20907,0.1849,1.2142,1.1727,0.7715,0.7399,1.5727,-0.5116,-0.8359,0.0997,0.5871,13,3.99,card_present,1,travel,2.03,3.3,1.041,0,0
51376,0.6403,0.5619,1.5059,-0.1821,1.5529,0.7969,-0.5995,-0.9762,1.9994,-0.8091,1,4.12,card_present,1,online_retail,3.8,16.0,1.459,0,0
45157,-1.4932,-0.1757,-0.0022,1.0771,1.93,1.0135,-0.7333,-1.2977,-0.7907,-0.4756,16,75.77,card_present,1,jewelry,27.33,11.55,0.704,0,0
27161,-0.4195,2.1114,-0.6351,0.3841,1.7315,-0.4112,-0.4841,0.4234,0.5419,0.2796,13,182.46,card_present,1,utilities,16.4,3.86,1.051,0,0
2122,-0.1113,-0.8833,-0.5014,-2.4721,0.6787,-1.257,-0.6864,0.2024,0.2046,-0.9102,13,5.38,phone_order,0,cash_advance,35.08,0.67,1.307,0,0
6859,-0.1521,0.8003,0.426,1.0334,-0.6343,0.6461,-1.02,1.4955,-0.1987,-1.368,20,14.14,phone_order,0,electronics,5.57,1.17,0.658,0,0
993,-1.1136,1.9742,0.5846,-2.1755,-0.1064,-0.593,-0.696,-0.4391,0.2893,-0.5229,11,27.67,phone_order,0,cash_advance,10.6,3.22,1.557,0,0
46042,-0.0807,-0.0435,0.1326,0.133,1.9551,-1.0466,1.0511,-0.5481,-2.0884,0.0807,18,115.28,online,0,fuel,23.57,,1.109,0,0
48640,0.8915,0.4697,-2.3799,0.9617,-2.2609,1.3227,0.291,-1.8087,0.7256,1.0188,21,60.19,card_present,1,jewelry,6.04,3.54,0.745,0,0
16150,0.591,-0.1771,0.4602,-0.8175,-1.8273,-1.1657,0.9689,-1.207,-0.0851,1.3027,17,65.45,phone_order,0,fuel,4.95,9.97,0.548,0,0
7383,-2.0921,-0.6557,-0.8003,-1.0193,-0.159,-1.1101,-0.368,0.4075,0.6751,1.1881,10,13.06,card_present,1,grocery,4.38,8.15,1.455,0,0
59533,0.1432,-0.0278,-0.5153,0.7633,-0.0391,-1.4764,0.4277,1.8603,-0.2942,-0.0466,15,15.03,online,0,grocery,2.79,22.65,2.075,0,0
15631,0.5321,-0.9362,0.8536,-1.5804,0.4608,0.8771,-0.7236,-1.0243,-0.41,-0.3995,10,24.69,online,0,jewelry,3.92,1.89,0.802,0,0
26637,0.6995,-0.5396,-0.7469,-0.4058,-0.1451,-1.5961,0.3903,1.5325,-0.5399,1.7622,23,5.19,online,0,grocery,5.93,0.15,0.791,0,0
7367,1.0313,-0.077,-1.6685,-0.4149,0.7473,0.4958,-2.5581,0.8652,0.3096,-0.3108,12,46.62,online,0,utilities,15.96,3.41,0.542,0,0
57178,0.7784,-1.1392,0.2193,-0.1305,0.3994,-1.0504,-1.0187,1.6828,0.2381,0.5497,12,16.38,card_present,1,travel,2.32,4.27,1.013,0,0
21119,0.8811,-0.5319,0.2358,-0.8023,0.0586,2.1468,0.2325,1.5072,-0.7832,-0.1394,9,23.11,online,0,entertainment,4.65,0.5,1.41,1,0
50618,-1.361,0.3284,0.1873,-1.6041,-0.121,0.0822,0.7956,0.1246,0.6782,0.5359,17,38.89,online,0,online_retail,12.95,11.13,2.421,0,0
20978,-1.3193,-0.4981,0.8793,0.4599,0.2262,-0.3226,-0.2722,-0.0421,-0.0225,-0.1114,15,16.54,online,0,cash_advance,3.6,3.59,1.627,0,0
58170,-0.7436,-1.1734,1.3866,1.822,1.3236,1.1941,0.2892,0.6159,0.2425,2.2141,5,17.56,card_present,1,jewelry,0.38,7.53,0.706,0,0
3566,-0.8475,-3.0461,2.9278,-0.0057,1.3752,1.1114,-0.0949,0.7559,0.9002,0.6538,2,59.72,card_present,1,travel,5.48,6.42,0.537,0,0
5841,0.0749,-0.5504,-0.2114,0.0153,0.6488,0.4564,1.6056,-0.0044,0.3116,0.0674,6,77.49,online,0,fuel,0.24,6.69,2.0,0,0
16668,1.6666,0.3957,-0.5221,1.0076,0.1829,0.1212,0.5522,-0.5231,-0.4733,0.7785,7,7.88,card_present,1,online_retail,5.47,2.26,1.229,0,0
59031,-0.3626,1.9395,-1.5249,2.6564,0.2685,0.451,0.1646,0.3705,-1.8285,0.5461,22,2.54,card_present,1,jewelry,3.83,1.73,0.65,0,0
12862,-0.6739,-0.263,0.3913,0.9246,0.8929,-0.6836,0.8426,0.4682,0.8132,-2.0414,8,78.71,card_present,1,online_retail,2.31,2.03,1.53,0,0
22560,-0.1766,0.7402,-0.3681,-0.5657,0.3432,-0.0072,-1.5573,-0.8488,0.0964,0.7695,9,11.53,card_present,1,online_retail,7.48,3.11,0.89,0,0
18985,1.1414,-0.4423,0.0702,0.3678,0.3261,0.251,-0.7968,3.2832,-2.7155,0.6052,10,21.43,card_present,1,online_retail,9.14,5.03,1.391,0,0
41680,-0.1673,0.6028,0.9539,-0.8752,0.6161,0.8853,-2.3164,-1.2036,-0.8447,0.9949,20,22.32,card_present,1,fuel,9.86,10.88,2.068,0,0
36920,-1.0487,1.7206,1.3274,0.3993,-0.6723,0.4757,0.699,0.821,0.411,-0.064,15,7.16,card_present,1,cash_advance,10.8,4.21,1.322,0,0
16076,0.6637,0.305,0.6318,0.5128,0.4338,0.5992,-0.1653,0.3398,0.3583,0.3361,23,158.18,card_present,1,jewelry,0.09,0.46,1.087,0,0
14272,-0.6925,-0.696,0.0021,-0.1176,-0.3419,0.1974,0.2836,1.2427,0.5847,0.3509,19,9.82,card_present,1,travel,7.7,1.35,0.955,0,0
14131,0.2321,-0.9937,0.0928,-1.202,-1.3418,-1.1011,0.4817,1.7492,-1.2987,1.3317,23,53.16,card_present,1,utilities,3.96,4.28,1.194,0,0
59632,-1.4961,-0.0286,-0.4095,0.0123,-0.3739,-1.0891,-0.0581,0.3767,0.993,-0.5716,7,28.91,card_present,1,jewelry,4.47,0.24,1.171,0,0
20463,-0.6527,0.6183,2.2965,1.3591,0.3833,2.1144,-0.6249,-1.144,-1.1839,0.8236,20,36.33,card_present,1,fuel,4.54,2.2,1.638,0,0
46271,0.1293,-0.6674,0.6082,0.2768,-0.0447,1.7238,-0.2004,-1.2981,-0.615,-0.0178,19,71.9,card_present,1,online_retail,2.04,2.93,0.673,0,0
10314,1.8074,0.404,-0.1976,0.1509,-0.5005,0.7831,-0.5508,-0.8702,-0.2321,-1.4274,13,2.79,online,0,cash_advance,28.53,2.22,1.605,0,0
51815,0.1606,-0.4707,0.3848,1.4889,0.0403,1.1136,-1.7359,-1.1096,2.0371,1.3917,18,5.48,online,0,grocery,6.82,2.11,1.325,0,0
23761,-0.8464,-0.3139,1.1137,-1.4175,0.8895,0.5471,-0.2495,0.7059,-0.728,-0.4333,14,4.77,phone_order,0,electronics,13.82,5.07,0.692,0,0
56939,-0.6818,1.3764,1.5296,0.8895,0.3194,1.6699,-0.1111,-1.1474,-1.518,-1.0599,4,65.38,card_present,1,online_retail,14.29,2.4,1.015,0,0
45973,1.0843,-1.4304,-1.4918,1.0918,-2.3432,0.606,-0.1188,0.363,-1.0212,0.4763,8,28.8,online,0,dining,2.45,3.5,0.779,0,0
30436,-0.5269,0.4771,-0.3316,-1.3783,-0.4638,0.919,0.5864,-1.3388,-0.0036,-0.3392,10,69.84,online,0,online_retail,16.25,3.17,1.69,0,0
4322,0.0687,-0.3411,0.2841,-1.7398,-0.3489,-0.3661,-0.5544,1.5535,-1.1024,0.5393,4,5.56,card_present,1,utilities,4.84,2.32,1.679,0,0
35930,0.3007,0.9028,0.7995,-0.0075,-0.6884,-0.3223,-0.8301,-0.5898,-0.8067,-0.2248,3,66.62,card_present,1,cash_advance,6.7,4.57,0.661,0,0
35399,-0.4728,1.0023,0.2627,0.1491,1.364,-0.911,-1.1822,2.9016,-0.2915,1.7608,2,14.01,online,0,dining,3.89,6.2,1.026,0,0
3175,-0.3012,-0.3099,-0.4518,-0.0121,-0.9675,-1.2507,0.8808,1.2859,-0.3807,1.2254,20,1.75,online,0,cash_advance,0.03,0.44,1.244,0,0
35334,1.0117,0.0911,0.2447,-0.586,0.0744,0.0561,-0.145,-0.6896,0.3372,2.5643,9,30.93,online,0,entertainment,21.98,7.96,0.649,0,0
58748,-1.2119,-1.2301,-0.7444,-0.1568,0.0862,0.1919,-0.5137,-0.6312,-0.2607,-1.5828,2,175.1,online,0,dining,7.18,0.93,1.955,0,0
17588,1.4475,1.1848,1.808,0.0018,0.7837,-0.6356,-0.4499,0.1975,-0.3761,1.3861,4,32.45,card_present,1,jewelry,5.53,4.87,1.094,0,0
20029,0.3169,1.1975,-0.3616,-1.0554,-0.2306,-1.6002,0.9932,-1.886,-1.1365,0.7524,16,133.97,card_present,1,jewelry,6.49,0.35,0.876,0,0
48129,-1.5982,0.1291,-1.0121,0.8714,0.7288,-0.2312,0.9399,-0.2059,0.6747,0.8321,16,41.76,card_present,1,grocery,0.61,0.19,0.606,0,0
49769,1.2956,-0.8352,-0.145,0.0498,2.4355,1.8515,-0.0546,-1.153,-0.3304,-0.0118,2,12.4,card_present,1,jewelry,14.27,6.22,1.105,0,0
26503,1.1408,-0.1537,-1.3101,-1.8189,-0.2074,0.2487,0.6689,-0.3588,-0.616,-1.9021,0,33.93,online,0,dining,0.64,0.11,0.555,0,0
3115,-1.0164,0.0979,-2.0929,-0.2481,-0.4854,-0.2722,0.1179,-1.4539,-1.1013,0.5284,17,64.6,card_present,1,cash_advance,4.65,4.68,0.525,0,0
43602,2.9575,1.4592,0.0606,1.0416,-0.1711,-1.249,0.517,-1.0736,1.2844,0.3452,1,15.05,card_present,1,,33.15,0.63,1.359,0,0
26656,0.057,-1.0489,-0.8695,-0.7727,-0.2336,0.5098,-0.7868,0.9445,0.3397,0.9893,3,48.55,phone_order,0,fuel,10.24,0.29,0.802,1,0
57210,0.1135,1.0725,-0.0028,1.9576,1.2097,-0.9326,-0.1113,0.1601,-0.6336,0.9937,10,30.98,online,0,dining,1.84,6.2,0.975,0,0
23111,-0.4246,0.7765,-1.3929,-0.5116,-0.2463,-0.626,-0.0591,0.4131,-1.449,0.1485,7,13.06,online,0,electronics,3.95,1.05,1.406,0,0
46689,0.2919,1.8357,1.2393,0.3614,0.0195,-1.2816,-1.1004,0.3849,-0.3982,0.0347,14,14.75,online,0,cash_advance,2.93,3.03,1.314,0,0
52057,-0.3749,1.1582,0.056,-0.8429,-0.0547,-0.0363,0.3412,0.1899,0.1498,-1.6565,23,6.14,phone_order,0,utilities,3.03,4.96,0.978,0,0
35229,-1.6473,-3.1756,-0.0722,0.7038,-0.2792,-0.8167,0.1422,-1.5626,1.371,-0.6185,20,53.72,online,0,fuel,2.37,1.35,1.499,0,0
47683,-0.9437,-0.9362,0.8781,0.0388,-0.6688,1.0202,-0.3487,1.0838,0.8164,2.7292,5,6.78,online,0,entertainment,18.68,0.2,0.918,0,0
44579,-0.0513,0.589,-1.5265,-1.2052,0.7456,1.5662,1.1483,0.9841,-0.3559,0.4158,5,90.65,card_present,1,cash_advance,1.7,12.27,1.615,0,0
3226,-0.9291,-0.1579,-1.198,-0.5048,0.2618,1.768,-0.5852,1.2515,-0.017,0.0794,1,25.29,card_present,1,grocery,1.77,3.21,1.412,0,0
40861,-0.5411,-0.4365,0.9427,0.146,-2.3408,0.2265,-1.0423,0.6966,-0.424,1.7607,0,1.0,card_present,1,jewelry,0.51,1.53,0.854,0,0
50510,-0.4904,1.3169,-1.3323,0.4921,-0.2652,1.4991,1.8444,-2.1353,0.8188,0.3489,20,67.06,card_present,1,cash_advance,3.53,0.25,0.974,0,0
20176,0.8657,0.9721,0.051,-1.8697,0.4928,1.6694,0.6805,0.2655,-1.1953,-0.5061,15,4.26,card_present,1,travel,3.12,3.84,0.63,0,0
40567,1.3266,0.2896,0.2122,-1.2249,-0.7523,-0.9026,-0.7042,0.2693,-0.7525,0.9611,22,37.87,online,0,cash_advance,0.01,1.3,0.724,0,0
8998,-0.4832,-0.6069,-1.3427,-1.6163,1.1056,1.4332,-0.478,0.4596,-0.8626,-0.8326,11,335.68,card_present,1,online_retail,13.32,7.02,1.002,1,0
45655,-1.1536,0.0954,1.0267,-0.7928,-0.297,0.1531,0.5008,0.0757,0.0802,2.1377,22,2.15,phone_order,0,grocery,6.37,1.75,1.073,0,0
56397,-0.9386,0.024,-2.3061,-0.9568,0.5674,1.1268,-0.6067,0.0393,-1.6871,-1.3648,0,30.61,online,0,grocery,2.39,4.82,1.138,0,0
40545,1.2955,-1.5311,0.4263,0.9941,-0.0672,-0.3261,0.5869,-0.1309,-0.8375,-0.8168,11,87.51,online,0,online_retail,8.16,8.38,1.798,0,0
14202,1.3599,-1.1162,1.7245,-0.548,0.4917,-1.3173,1.9381,0.8518,-0.7737,0.4748,21,8.2,online,0,online_retail,5.78,0.93,1.033,0,0
50743,0.2131,0.3057,-0.1577,0.7992,0.3802,-0.4245,-0.4469,0.7719,-1.2445,-1.237,18,29.0,online,0,travel,4.11,2.29,1.599,0,0
48258,-0.7655,0.1112,-0.0624,-1.0921,-0.0693,0.3068,-1.9538,0.1021,-0.6335,-0.3067,8,29.3,card_present,1,,2.29,0.43,1.429,1,0
59698,-0.7015,-1.0762,-0.5344,-1.1647,0.4695,-1.1118,0.2597,0.2956,0.1097,0.1734,20,96.31,online,0,entertainment,1.81,2.6,0.507,0,0
35909,-0.735,0.1493,-0.4162,-0.3764,-0.557,-0.5149,-1.5606,1.6534,-1.6089,1.0855,6,9.63,card_present,1,utilities,0.26,0.21,1.226,0,0
45241,0.3265,0.5544,-0.2307,1.0425,-2.3131,-0.6193,0.0544,-0.3247,-1.4903,-0.7778,13,197.58,card_present,1,fuel,7.06,3.07,1.008,0,0
38107,-0.6215,-0.9712,-0.7101,0.3597,-0.1822,-1.7302,-0.6793,-0.434,0.7396,1.1255,13,7.71,card_present,1,electronics,0.81,1.4,1.267,1,0
56612,-1.0197,-1.8321,-0.8159,1.1766,2.26,-0.1226,-0.8386,0.5409,0.9482,0.7135,15,9.33,online,0,dining,1.38,4.28,0.455,0,0
25143,0.5711,0.1166,-1.1216,-0.7139,0.6719,-0.7739,1.5124,-0.3677,0.9705,-1.3966,22,38.49,card_present,1,entertainment,5.88,0.25,0.788,0,0
56352,-0.0848,1.364,-1.4655,-0.7702,0.2983,0.1244,-0.7445,-0.4828,-0.3283,-0.1377,17,26.48,online,0,utilities,0.23,0.22,2.078,0,0
49700,1.363,1.1315,1.1273,1.4671,0.8286,-0.2967,1.001,-1.1533,0.0117,-1.2999,4,13.03,online,0,cash_advance,24.04,2.33,0.917,0,0
39887,1.5489,0.1617,-0.3898,0.0473,-0.2282,1.098,-0.1961,-0.0488,1.5551,-0.0418,9,3.69,card_present,1,entertainment,3.02,5.27,1.085,0,0
6938,-0.2483,-1.3448,-0.1227,0.0149,0.0369,0.3183,-0.7856,0.0019,0.1319,-0.2876,19,44.78,online,0,dining,8.95,1.06,2.319,0,0
49179,-0.3816,0.5418,0.8199,0.2043,-0.9402,0.63,-0.7649,-0.6659,0.9059,-0.7795,7,27.05,online,0,fuel,13.44,3.74,0.639,0,0
17452,-0.321,0.4423,1.3858,0.5704,0.8762,-1.5128,0.5341,-0.2368,0.2991,-1.0315,0,5.84,online,0,cash_advance,9.94,5.4,1.749,1,0
36687,-1.4418,0.307,-1.1043,-0.3206,-1.2736,1.5868,1.1425,0.7072,-0.3189,0.5781,16,14.37,phone_order,0,grocery,0.37,1.71,0.808,0,0
29063,-0.1706,-0.4405,-2.7706,-0.4781,0.1867,-1.6375,-0.0342,-1.0811,1.165,0.1267,19,47.56,card_present,1,dining,26.2,0.9,0.875,0,0
5530,0.3077,0.0357,-0.3085,0.2696,-0.9764,-0.4701,1.253,1.6229,0.0542,0.9248,20,54.17,card_present,1,grocery,4.62,2.76,2.096,0,0
5399,-1.4405,-0.592,-0.8651,0.6284,-0.8417,0.5344,1.2976,-0.2859,-0.5461,-1.3988,3,21.38,online,0,fuel,0.52,1.85,1.353,0,0
11361,0.6971,-0.7243,0.5044,0.2562,-1.8185,-0.3848,0.9714,-0.264,-1.7472,-0.4336,11,19.62,card_present,1,grocery,10.39,2.24,1.051,0,0
14381,1.0332,1.2544,0.9263,-0.5417,0.1288,-0.9418,0.3068,-0.5418,-0.0376,-0.3187,15,123.33,online,0,entertainment,5.37,8.46,1.022,0,0
17286,0.226,0.3353,-0.7959,0.1253,-0.9078,2.5277,0.3507,-1.3959,-0.0347,-1.4393,22,27.65,card_present,1,dining,9.74,1.26,0.679,0,0
56336,1.0364,0.1187,0.4223,-0.7851,1.4413,-1.1766,-1.9526,1.3868,-1.6244,1.2683,5,11.17,card_present,1,fuel,4.29,4.59,0.756,0,0
35898,-0.9253,1.0193,1.2003,0.0028,2.0623,-0.4282,-0.4241,0.4244,0.4524,1.5756,5,28.44,online,0,utilities,1.23,12.61,1.698,0,0
10741,-1.4691,1.4037,0.7747,-1.2688,0.3688,2.9132,0.6271,-0.2686,-0.3709,-0.8404,3,11.09,card_present,1,fuel,6.68,1.03,1.362,0,0
49590,0.7189,2.0469,-1.0081,2.7219,-0.329,-0.5886,-0.1766,0.7009,0.6202,1.5393,17,3.68,card_present,1,grocery,0.33,5.22,0.754,0,0
8321,0.1428,2.5304,-1.7167,-0.5684,-0.7675,0.9255,0.1604,0.229,1.159,0.81,1,41.34,card_present,1,electronics,7.77,4.1,0.799,0,0
48468,0.6507,0.0799,0.1359,-0.6721,2.6696,-1.1353,1.6181,-1.3439,0.0918,1.59,5,15.13,card_present,1,fuel,7.15,5.45,0.593,0,0
43881,0.1627,0.7191,-0.9888,0.3965,-0.7282,-1.4841,-1.8247,-0.6435,-0.8068,-1.3508,11,23.12,online,0,electronics,35.05,12.48,1.052,0,0
5270,1.0648,1.0609,2.4885,-1.7899,0.8595,1.1906,-1.0971,-2.0955,-0.0986,0.7755,7,61.36,card_present,1,dining,9.74,2.94,0.702,0,0
34630,-0.399,-0.1277,1.502,-0.5263,-0.6492,0.2638,-0.1408,-0.5722,-0.638,0.6398,2,28.69,phone_order,0,online_retail,2.53,10.47,1.632,0,0
10892,0.0039,-0.5451,0.5706,1.2849,0.9367,1.2885,0.6965,1.0506,-0.1352,-0.2092,9,40.81,card_present,1,utilities,7.12,9.1,0.428,0,0
59935,-0.1426,0.0918,-0.0467,-0.5136,-0.5434,0.1226,0.0721,1.1339,0.0689,-0.9837,5,28.37,phone_order,0,fuel,19.38,6.22,1.172,0,0
50257,0.6217,-0.5042,-0.692,0.8226,-0.7923,-1.0498,-0.6688,1.1305,-0.2143,0.0246,11,267.42,phone_order,0,grocery,28.55,0.65,0.792,0,0
24701,0.8261,-1.3211,-1.9909,-0.5205,1.4255,0.0941,0.7981,-0.6357,0.4403,0.4454,13,34.19,card_present,1,jewelry,11.42,2.19,0.898,0,0
41994,0.1402,-1.6541,-0.9847,1.9002,-0.6222,-0.0906,-1.7888,-0.6612,1.5992,-0.4654,21,14.02,online,0,utilities,4.09,1.73,1.502,0,0
32770,0.7519,-0.132,-0.6842,-0.4478,1.7828,-0.3719,1.0563,-2.088,0.3315,0.6103,7,63.94,online,0,grocery,3.73,1.95,1.499,0,0
35475,-0.1351,-0.3214,0.8877,1.3035,0.7064,-0.7293,-0.4498,0.3883,0.5196,1.5491,14,60.0,card_present,1,fuel,20.06,1.58,2.304,1,0
13328,0.5149,1.1071,0.5446,-0.5711,-0.2115,-0.3598,0.7659,1.0366,0.4016,0.5055,3,12.09,online,0,fuel,0.81,5.59,0.996,0,0
21710,0.8297,0.7961,0.6293,1.5022,-0.9086,1.3797,-0.8034,-2.0072,0.6319,0.5475,15,26.83,card_present,1,jewelry,4.22,1.94,0.509,0,0
43460,0.4354,0.2377,0.4294,1.1444,1.0699,-1.3705,-0.0502,1.3066,0.3549,0.3542,11,11.26,online,0,cash_advance,4.6,2.92,0.901,0,0
9197,-0.8581,0.8646,1.0267,-0.3213,-0.7472,1.0416,1.262,-1.1413,0.4157,0.681,18,8.44,card_present,1,grocery,0.13,3.18,1.118,0,0
39726,0.2003,0.1613,-0.7063,-1.976,0.0671,0.1104,-0.9822,1.1996,-0.6586,1.3774,3,3.35,card_present,1,travel,8.73,1.29,0.735,0,0
2156,-0.1152,-0.4987,-1.1275,0.2153,0.5571,1.9509,-0.0463,-1.4968,-0.8099,0.685,16,5.66,card_present,1,travel,2.68,3.33,1.229,0,0
19783,0.4176,0.4143,1.0523,-0.3321,0.7424,0.1522,-0.7477,0.6587,0.8341,0.4302,19,10.11,card_present,1,travel,9.15,0.57,0.835,0,0
4012,0.7737,1.1787,-0.0699,0.707,-0.2763,0.0536,-0.2535,1.648,0.6078,0.3978,3,54.06,online,0,dining,7.9,6.55,2.161,0,0
58537,-0.1485,0.6321,0.202,-0.5772,1.7336,1.2575,0.646,-0.5517,-0.3717,0.212,0,7.11,phone_order,0,grocery,0.19,1.57,0.76,0,0
33303,-1.1647,0.7324,-1.1993,-1.1365,-1.2936,-1.4696,-0.4164,0.046,1.3104,1.2184,11,123.53,card_present,1,entertainment,2.25,1.25,0.824,0,0
11963,0.1925,-0.1859,-1.4346,0.2396,1.0338,0.2885,-1.2641,0.9483,-0.9612,1.666,16,3.46,phone_order,0,jewelry,31.14,0.28,0.578,1,0
32017,0.5466,0.5188,2.9242,2.2174,1.0266,-0.0985,-0.0052,1.2077,-0.7522,-0.6664,5,8.52,card_present,1,entertainment,18.13,2.75,0.594,0,0
30891,-0.5378,0.7835,-0.4394,0.0423,0.1927,-0.9578,-1.1885,0.3518,0.2455,-1.1959,2,16.84,phone_order,0,jewelry,0.27,4.74,0.659,0,0
38592,-1.0496,1.6853,0.6746,-0.3536,0.5167,-0.9091,0.6747,-0.8324,-0.1303,-1.6883,20,87.39,card_present,1,fuel,0.8,0.84,0.439,0,0
49738,0.6723,0.2776,-0.155,1.0007,1.8898,0.1102,-0.1767,1.2902,-0.2689,-0.0311,1,475.11,card_present,1,cash_advance,13.13,17.59,0.684,0,0
44644,0.0109,-0.2968,-0.8543,1.4981,0.3684,0.5954,-0.6745,0.5493,0.5933,-0.7962,16,81.43,card_present,1,jewelry,6.11,6.45,0.621,0,0
